,date,source,pos,proportion
2330,2012-11-07,nyt,ADJ,0.06749360461657446
2331,2012-11-07,nyt,PROPN,0.06600630614551728
2332,2012-11-07,nyt,SCONJ,0.06764233446368018
2333,2012-11-07,nyt,PART,0.06695817716699387
2334,2012-11-07,nyt,SYM,0.05913498720923315
2335,2012-11-07,nyt,ADV,0.06624427390088643
2336,2012-11-07,wsj,PRON,0.06671462648139033
2337,2012-11-07,wsj,NUM,0.067623338760365
2338,2012-11-07,wsj,DET,0.06781265381848472
2339,2012-11-07,wsj,VERB,0.06747188671386922
2340,2012-11-07,wsj,AUX,0.06743402370224527
2341,2012-11-07,wsj,PUNCT,0.06788837984173261
2342,2012-11-07,wsj,CCONJ,0.0672825716557495
2343,2012-11-07,wsj,INTJ,0.0
2344,2012-11-07,wsj,NOUN,0.06785051683010866
2345,2012-11-07,wsj,ADP,0.06777479080686077
2346,2012-11-07,wsj,ADJ,0.06732043466737345
2347,2012-11-07,wsj,PROPN,0.06660103744651849
2348,2012-11-07,wsj,SCONJ,0.06232251713301276
2349,2012-11-07,wsj,PART,0.06084585967967892
2350,2012-11-07,wsj,SYM,0.06754761273711711
2351,2012-11-07,wsj,ADV,0.06750974972549316
2352,2012-12-15,oba,PRON,0.07537688442211055
2353,2012-12-15,oba,NUM,0.05527638190954774
2354,2012-12-15,oba,DET,0.07467895030709101
2355,2012-12-15,oba,VERB,0.07509771077610274
2356,2012-12-15,oba,AUX,0.07202680067001675
2357,2012-12-15,oba,PUNCT,0.07565605806811837
2358,2012-12-15,oba,CCONJ,0.07495812395309882
2359,2012-12-15,oba,INTJ,0.0
2360,2012-12-15,oba,NOUN,0.07551647124511446
2361,2012-12-15,oba,ADP,0.07523729759910665
2362,2012-12-15,oba,ADJ,0.06072026800670017
2363,2012-12-15,oba,PROPN,0.07412060301507538
2364,2012-12-15,oba,SCONJ,0.06923506420993858
2365,2012-12-15,oba,PART,0.07063093243997767
2366,2012-12-15,oba,SYM,0.0
2367,2012-12-15,oba,ADV,0.07146845337800112
2368,2012-12-15,nyt,PRON,0.07225642114200806
2369,2012-12-15,nyt,NUM,0.07149225217575886
2370,2012-12-15,nyt,DET,0.07204415198471661
2371,2012-12-15,nyt,VERB,0.07238378263638294
2372,2012-12-15,nyt,AUX,0.07229887497346636
2373,2012-12-15,nyt,PUNCT,0.07251114413075781
2374,2012-12-15,nyt,CCONJ,0.067841222670346
2375,2012-12-15,nyt,INTJ,0.0
2376,2012-12-15,nyt,NOUN,0.07212905964763319
2377,2012-12-15,nyt,ADP,0.07200169815325833
2378,2012-12-15,nyt,ADJ,0.0720866058161749
2379,2012-12-15,nyt,PROPN,0.07127998301846741
2380,2012-12-15,nyt,SCONJ,0.06852048397367863
2381,2012-12-15,nyt,PART,0.07072808320950966
2382,2012-12-15,nyt,SYM,0.0
2383,2012-12-15,nyt,ADV,0.07242623646784123
2384,2012-12-15,wsj,PRON,0.07207457138101316
2385,2012-12-15,wsj,NUM,0.07102036286966654
2386,2012-12-15,wsj,DET,0.07251844864894856
2387,2012-12-15,wsj,VERB,0.07235199467347278
2388,2012-12-15,wsj,AUX,0.072185540697997
2389,2012-12-15,wsj,PUNCT,0.07274038728291628
2390,2012-12-15,wsj,CCONJ,0.07002163901681185
2391,2012-12-15,wsj,INTJ,0.0
2392,2012-12-15,wsj,NOUN,0.07262941796593242
2393,2012-12-15,wsj,ADP,0.07246296399045664
2394,2012-12-15,wsj,ADJ,0.07063197026022305
2395,2012-12-15,wsj,PROPN,0.06885646118848139
2396,2012-12-15,wsj,SCONJ,0.07124230150363424
2397,2012-12-15,wsj,PART,0.07229651001498086
2398,2012-12-15,wsj,SYM,0.0
2399,2012-12-15,wsj,ADV,0.06896743050546524
2400,2013-01-16,oba,PRON,0.06360060375977679
2401,2013-01-16,oba,NUM,0.061748158990074554
2402,2013-01-16,oba,DET,0.063714952202351
2403,2013-01-16,oba,VERB,0.06369208251383617
2404,2013-01-16,oba,AUX,0.06273155559621278
2405,2013-01-16,oba,PUNCT,0.06376069157938069
2406,2013-01-16,oba,CCONJ,0.06334903718611352
2407,2013-01-16,oba,INTJ,0.05095366601106893
2408,2013-01-16,oba,NOUN,0.06373782189086584
2409,2013-01-16,oba,ADP,0.06337190687462836
2410,2013-01-16,oba,ADJ,0.06323468874353931
2411,2013-01-16,oba,PROPN,0.06316607967799479
2412,2013-01-16,oba,SCONJ,0.0634405159401729
2413,2013-01-16,oba,PART,0.06282303435027214
2414,2013-01-16,oba,SYM,0.06314320998947995
2415,2013-01-16,oba,ADV,0.06353199469423226
2416,2013-01-16,nyt,PRON,0.07098161908486508
2417,2013-01-16,nyt,NUM,0.0676085256159562
2418,2013-01-16,nyt,DET,0.07225263981228001
2419,2013-01-16,nyt,VERB,0.07249706687524443
2420,2013-01-16,nyt,AUX,0.07220375439968714
2421,2013-01-16,nyt,PUNCT,0.07293703558858036
2422,2013-01-16,nyt,CCONJ,0.07005279624560032
2423,2013-01-16,nyt,INTJ,0.0
2424,2013-01-16,nyt,NOUN,0.07235041063746578
2425,2013-01-16,nyt,ADP,0.0728392647633946
2426,2013-01-16,nyt,ADJ,0.07210598357450138
2427,2013-01-16,nyt,PROPN,0.07288815017598749
2428,2013-01-16,nyt,SCONJ,0.07137270238560814
2429,2013-01-16,nyt,PART,0.07186155651153696
2430,2013-01-16,nyt,SYM,0.0
2431,2013-01-16,nyt,ADV,0.06804849432929214
2432,2013-01-16,wsj,PRON,0.07045378897148563
2433,2013-01-16,wsj,NUM,0.06890047708864973
2434,2013-01-16,wsj,DET,0.07172972373238655
2435,2013-01-16,wsj,VERB,0.07156329745922556
2436,2013-01-16,wsj,AUX,0.07206257627870853
2437,2013-01-16,wsj,PUNCT,0.07228447797625652
2438,2013-01-16,wsj,CCONJ,0.06984355930322866
2439,2013-01-16,wsj,INTJ,0.0
2440,2013-01-16,wsj,NOUN,0.07222900255186952
2441,2013-01-16,wsj,ADP,0.07184067458116054
2442,2013-01-16,wsj,ADJ,0.07189615000554754
2443,2013-01-16,wsj,PROPN,0.07211805170309553
2444,2013-01-16,wsj,SCONJ,0.07128592033729059
2445,2013-01-16,wsj,PART,0.07217352712748253
2446,2013-01-16,wsj,SYM,0.0
2447,2013-01-16,wsj,ADV,0.07161877288361256
2448,2013-01-22,oba,PRON,0.06804451510333863
2449,2013-01-22,oba,NUM,0.0604711663535193
2450,2013-01-22,oba,DET,0.0681312328371152
2451,2013-01-22,oba,VERB,0.06810232692585634
2452,2013-01-22,oba,AUX,0.06801560919207977
2453,2013-01-22,oba,PUNCT,0.06827576239340945
2454,2013-01-22,oba,CCONJ,0.06798670328082093
2455,2013-01-22,oba,INTJ,0.0
2456,2013-01-22,oba,NOUN,0.06772655007949126
2457,2013-01-22,oba,ADP,0.06821795057089175
2458,2013-01-22,oba,ADJ,0.06816013874837404
2459,2013-01-22,oba,PROPN,0.0682468564821506
2460,2013-01-22,oba,SCONJ,0.059979765862118804
2461,2013-01-22,oba,PART,0.06555860673507732
2462,2013-01-22,oba,SYM,0.06500939442115913
2463,2013-01-22,oba,ADV,0.06807342101459748
2464,2013-01-22,nyt,PRON,0.06825608132639477
2465,2013-01-22,nyt,NUM,0.0690225503247408
2466,2013-01-22,nyt,DET,0.06886118843035217
2467,2013-01-22,nyt,VERB,0.06845778369438058
2468,2013-01-22,nyt,AUX,0.06874016700956069
2469,2013-01-22,nyt,PUNCT,0.06910323127193513
2470,2013-01-22,nyt,CCONJ,0.06785267659042317
2471,2013-01-22,nyt,INTJ,0.04110694259550607
2472,2013-01-22,nyt,NOUN,0.06906289079833797
2473,2013-01-22,nyt,ADP,0.06898220985114366
2474,2013-01-22,nyt,ADJ,0.06890152890394934
2475,2013-01-22,nyt,PROPN,0.0689418693775465
2476,2013-01-22,nyt,SCONJ,0.06579531243696801
2477,2013-01-22,nyt,PART,0.0681350599056033
2478,2013-01-22,nyt,SYM,0.0
2479,2013-01-22,nyt,ADV,0.06878050748315785
2480,2013-01-22,wsj,PRON,0.06889283337031285
2481,2013-01-22,wsj,NUM,0.06750610161970269
2482,2013-01-22,wsj,DET,0.06772797869980031
2483,2013-01-22,wsj,VERB,0.06917017972043488
2484,2013-01-22,wsj,AUX,0.06268027512757932
2485,2013-01-22,wsj,PUNCT,0.06939205680053251
2486,2013-01-22,wsj,CCONJ,0.06717328599955624
2487,2013-01-22,wsj,INTJ,0.0
2488,2013-01-22,wsj,NOUN,0.06867095629021522
2489,2013-01-22,wsj,ADP,0.06922564899045928
2490,2013-01-22,wsj,ADJ,0.06861548702019081
2491,2013-01-22,wsj,PROPN,0.0693365875305081
2492,2013-01-22,wsj,SCONJ,0.06390059906811627
2493,2013-01-22,wsj,PART,0.06872642556023963
2494,2013-01-22,wsj,SYM,0.049977812291990234
2495,2013-01-22,wsj,ADV,0.06900377191036167
2496,2013-01-30,oba,PRON,0.06068583657455373
2497,2013-01-30,oba,NUM,0.05613397421743635
2498,2013-01-30,oba,DET,0.06078774394075785
2499,2013-01-30,oba,VERB,0.06077075937972383
2500,2013-01-30,oba,AUX,0.06038011447594137
2501,2013-01-30,oba,PUNCT,0.06087266674592795
2502,2013-01-30,oba,CCONJ,0.06073679025765579
2503,2013-01-30,oba,INTJ,0.04922125787659018
2504,2013-01-30,oba,NOUN,0.06051599096421353
2505,2013-01-30,oba,ADP,0.06083869762385991
2506,2013-01-30,oba,ADJ,0.060804728501791874
2507,2013-01-30,oba,PROPN,0.060855682184893935
2508,2013-01-30,oba,SCONJ,0.05976867027871665
2509,2013-01-30,oba,PART,0.060414083598009406
2510,2013-01-30,oba,SYM,0.06063488289145167
2511,2013-01-30,oba,ADV,0.06027820710973725
2512,2013-01-30,nyt,PRON,0.07287702357284863
2513,2013-01-30,nyt,NUM,0.06952570292530531
2514,2013-01-30,nyt,DET,0.07253621130360693
2515,2013-01-30,nyt,VERB,0.07236580516898608
2516,2013-01-30,nyt,AUX,0.07230900312411247
2517,2013-01-30,nyt,PUNCT,0.07299062766259586
2518,2013-01-30,nyt,CCONJ,0.06668560068162453
2519,2013-01-30,nyt,INTJ,0.0
2520,2013-01-30,nyt,NOUN,0.07276341948310139
2521,2013-01-30,nyt,ADP,0.072820221527975
2522,2013-01-30,nyt,ADJ,0.07293382561772224
2523,2013-01-30,nyt,PROPN,0.07162737858562908
2524,2013-01-30,nyt,SCONJ,0.07100255609201932
2525,2013-01-30,nyt,PART,0.07185458676512355
2526,2013-01-30,nyt,SYM,0.0
2527,2013-01-30,nyt,ADV,0.06770803748934962
2528,2013-01-30,wsj,PRON,0.07132839110398717
2529,2013-01-30,wsj,NUM,0.06802244039270687
2530,2013-01-30,wsj,DET,0.07263073532358245
2531,2013-01-30,wsj,VERB,0.07323181727108796
2532,2013-01-30,wsj,AUX,0.06852334201562812
2533,2013-01-30,wsj,PUNCT,0.07333199759567222
2534,2013-01-30,wsj,CCONJ,0.07243037467441395
2535,2013-01-30,wsj,INTJ,0.0
2536,2013-01-30,wsj,NOUN,0.0727309156481667
2537,2013-01-30,wsj,ADP,0.07182929272690844
2538,2013-01-30,wsj,ADJ,0.07212983370066119
2539,2013-01-30,wsj,PROPN,0.07313163694650371
2540,2013-01-30,wsj,SCONJ,0.06892406331396514
2541,2013-01-30,wsj,PART,0.07162893207773993
2542,2013-01-30,wsj,SYM,0.0
2543,2013-01-30,wsj,ADV,0.07012622720897616
2544,2013-02-13,oba,PRON,0.06301489226869456
2545,2013-02-13,oba,NUM,0.0625
2546,2013-02-13,oba,DET,0.06305449936628643
2547,2013-02-13,oba,VERB,0.06304657794676806
2548,2013-02-13,oba,AUX,0.06286438529784537
2549,2013-02-13,oba,PUNCT,0.06309410646387832
2550,2013-02-13,oba,CCONJ,0.0630307351077313
2551,2013-02-13,oba,INTJ,0.05666983523447402
2552,2013-02-13,oba,NOUN,0.06295152091254753
2553,2013-02-13,oba,ADP,0.06307826362484158
2554,2013-02-13,oba,ADJ,0.06306242078580482
2555,2013-02-13,oba,PROPN,0.06308618504435995
2556,2013-02-13,oba,SCONJ,0.06265842839036756
2557,2013-02-13,oba,PART,0.062856463878327
2558,2013-02-13,oba,SYM,0.06236533586818758
2559,2013-02-13,oba,ADV,0.06266634980988593
2560,2013-02-13,nyt,PRON,0.06949932592627028
2561,2013-02-13,nyt,NUM,0.06698898238110734
2562,2013-02-13,nyt,DET,0.06931337455255451
2563,2013-02-13,nyt,VERB,0.06935986239598345
2564,2013-02-13,nyt,AUX,0.06945283808284133
2565,2013-02-13,nyt,PUNCT,0.06968527729998605
2566,2013-02-13,nyt,CCONJ,0.06847659337083353
2567,2013-02-13,nyt,INTJ,0.0
2568,2013-02-13,nyt,NOUN,0.06959230161312817
2569,2013-02-13,nyt,ADP,0.0690809353354098
2570,2013-02-13,nyt,ADJ,0.06954581376969922
2571,2013-02-13,nyt,PROPN,0.06843010552740458
2572,2013-02-13,nyt,SCONJ,0.06317697921993398
2573,2013-02-13,nyt,PART,0.06271210078564456
2574,2013-02-13,nyt,SYM,0.045697550090651295
2575,2013-02-13,nyt,ADV,0.06898795964855191
2576,2013-02-13,wsj,PRON,0.06970077047124171
2577,2013-02-13,wsj,NUM,0.05308188496685182
2578,2013-02-13,wsj,DET,0.07001433434868304
2579,2013-02-13,wsj,VERB,0.07014871886758646
2580,2013-02-13,wsj,AUX,0.06974556531087618
2581,2013-02-13,wsj,PUNCT,0.0704174879053933
2582,2013-02-13,wsj,CCONJ,0.06849130980111091
2583,2013-02-13,wsj,INTJ,0.0
2584,2013-02-13,wsj,NOUN,0.07037269306575883
2585,2013-02-13,wsj,ADP,0.07028310338648988
2586,2013-02-13,wsj,ADJ,0.07032789822612436
2587,2013-02-13,wsj,PROPN,0.0698799498297796
2588,2013-02-13,wsj,SCONJ,0.0688496685181867
2589,2013-02-13,wsj,PART,0.07010392402795199
2590,2013-02-13,wsj,SYM,0.0403153556710267
2591,2013-02-13,wsj,ADV,0.06826733560293854
2592,2013-04-16,oba,PRON,0.0647800886464371
2593,2013-04-16,oba,NUM,0.056256392771905896
2594,2013-04-16,oba,DET,0.06193885668826003
2595,2013-04-16,oba,VERB,0.06466643936811
2596,2013-04-16,oba,AUX,0.0640981929764746
2597,2013-04-16,oba,PUNCT,0.06512103648141834
2598,2013-04-16,oba,CCONJ,0.06387089441982044
2599,2013-04-16,oba,INTJ,0.0
2600,2013-04-16,oba,NOUN,0.06205250596658711
2601,2013-04-16,oba,ADP,0.0634162973065121
2602,2013-04-16,oba,ADJ,0.06443914081145585
2603,2013-04-16,oba,PROPN,0.05455165359699966
2604,2013-04-16,oba,SCONJ,0.05943857256506421
2605,2013-04-16,oba,PART,0.06284805091487669
2606,2013-04-16,oba,SYM,0.06227980452324128
2607,2013-04-16,oba,ADV,0.06500738720309127
2608,2013-04-16,nyt,PRON,0.06388485127805155
2609,2013-04-16,nyt,NUM,0.0607296061261389
2610,2013-04-16,nyt,DET,0.06406211224164214
2611,2013-04-16,nyt,VERB,0.06384939908533342
2612,2013-04-16,nyt,AUX,0.06392030347076967
2613,2013-04-16,nyt,PUNCT,0.0641684688197965
2614,2013-04-16,nyt,CCONJ,0.06356578154358847
2615,2013-04-16,nyt,INTJ,0.05356826319707874
2616,2013-04-16,nyt,NOUN,0.06409756443436027
2617,2013-04-16,nyt,ADP,0.06402666004892403
2618,2013-04-16,nyt,ADJ,0.06353032935087036
2619,2013-04-16,nyt,PROPN,0.06317580742368915
2620,2013-04-16,nyt,SCONJ,0.06282128549650796
2621,2013-04-16,nyt,PART,0.06381394689261531
2622,2013-04-16,nyt,SYM,0.05877973552664232
2623,2013-04-16,nyt,ADV,0.062005885063991205
2624,2013-04-16,wsj,PRON,0.0731916843250673
2625,2013-04-16,wsj,NUM,0.06311207834602829
2626,2013-04-16,wsj,DET,0.07284806139396369
2627,2013-04-16,wsj,VERB,0.07324895481358457
2628,2013-04-16,wsj,AUX,0.07296260237099822
2629,2013-04-16,wsj,PUNCT,0.07330622530210183
2630,2013-04-16,wsj,CCONJ,0.07112994673844568
2631,2013-04-16,wsj,INTJ,0.0
2632,2013-04-16,wsj,NOUN,0.07290533188248095
2633,2013-04-16,wsj,ADP,0.07279079090544642
2634,2013-04-16,wsj,ADJ,0.07273352041692915
2635,2013-04-16,wsj,PROPN,0.07193173357768742
2636,2013-04-16,wsj,SCONJ,0.07267624992841189
2637,2013-04-16,wsj,PART,0.07090086478437661
2638,2013-04-16,wsj,SYM,0.0
2639,2013-04-16,wsj,ADV,0.06626195521447797
2640,2013-04-26,oba,PRON,0.06897099301291552
2641,2013-04-26,oba,NUM,0.04525725174677112
2642,2013-04-26,oba,DET,0.06923565530383231
2643,2013-04-26,oba,VERB,0.06918272284564896
2644,2013-04-26,oba,AUX,0.06611264027101418
2645,2013-04-26,oba,PUNCT,0.06939445267838239
2646,2013-04-26,oba,CCONJ,0.06907685792928224
2647,2013-04-26,oba,INTJ,0.0263603641753123
2648,2013-04-26,oba,NOUN,0.06844166843108195
2649,2013-04-26,oba,ADP,0.06870633072199873
2650,2013-04-26,oba,ADJ,0.06928858776201567
2651,2013-04-26,oba,PROPN,0.06934152022019903
2652,2013-04-26,oba,SCONJ,0.0658479779800974
2653,2013-04-26,oba,PART,0.06632437010374762
2654,2013-04-26,oba,SYM,0.040281600677535466
2655,2013-04-26,oba,ADV,0.06817700614016516
2656,2013-04-26,nyt,PRON,0.07048812740757776
2657,2013-04-26,nyt,NUM,0.06669349738400505
2658,2013-04-26,nyt,DET,0.06910826194446042
2659,2013-04-26,nyt,VERB,0.0704306330132812
2660,2013-04-26,nyt,AUX,0.07025814983039154
2661,2013-04-26,nyt,PUNCT,0.07066061059046742
2662,2013-04-26,nyt,CCONJ,0.06968320588742598
2663,2013-04-26,nyt,INTJ,0.0
2664,2013-04-26,nyt,NOUN,0.07054562180187432
2665,2013-04-26,nyt,ADP,0.06945322831023976
2666,2013-04-26,nyt,ADJ,0.0703156442246881
2667,2013-04-26,nyt,PROPN,0.06997067785890876
2668,2013-04-26,nyt,SCONJ,0.06657850859541195
2669,2013-04-26,nyt,PART,0.07037313861898464
2670,2013-04-26,nyt,SYM,0.027137354107974472
2671,2013-04-26,nyt,ADV,0.06830334042430863
2672,2013-04-26,wsj,PRON,0.07218614718614719
2673,2013-04-26,wsj,NUM,0.04880952380952381
2674,2013-04-26,wsj,DET,0.070995670995671
2675,2013-04-26,wsj,VERB,0.07283549783549784
2676,2013-04-26,wsj,AUX,0.0724025974025974
2677,2013-04-26,wsj,PUNCT,0.07305194805194805
2678,2013-04-26,wsj,CCONJ,0.06677489177489178
2679,2013-04-26,wsj,INTJ,0.0
2680,2013-04-26,wsj,NOUN,0.0722943722943723
2681,2013-04-26,wsj,ADP,0.07207792207792207
2682,2013-04-26,wsj,ADJ,0.07251082251082251
2683,2013-04-26,wsj,PROPN,0.07142857142857142
2684,2013-04-26,wsj,SCONJ,0.07175324675324675
2685,2013-04-26,wsj,PART,0.06893939393939394
2686,2013-04-26,wsj,SYM,0.030844155844155844
2687,2013-04-26,wsj,ADV,0.0630952380952381
2688,2013-05-04,oba,PRON,0.061356181600809294
2689,2013-05-04,oba,NUM,0.058152723705588424
2690,2013-05-04,oba,DET,0.061049630606051314
2691,2013-05-04,oba,VERB,0.0613408540510714
2692,2013-05-04,oba,AUX,0.06085037245945863
2693,2013-05-04,oba,PUNCT,0.06140216425002299
2694,2013-05-04,oba,CCONJ,0.06045185616627326
2695,2013-05-04,oba,INTJ,0.059731461328592014
2696,2013-05-04,oba,NOUN,0.06101897550657552
2697,2013-05-04,oba,ADP,0.06109561325526501
2698,2013-05-04,oba,ADJ,0.06106495815578922
2699,2013-05-04,oba,PROPN,0.0613101989515956
2700,2013-05-04,oba,SCONJ,0.06075840716103124
2701,2013-05-04,oba,PART,0.05960884093068882
2702,2013-05-04,oba,SYM,0.03163606265902333
2703,2013-05-04,oba,ADV,0.061386836700285094
2704,2013-05-04,nyt,PRON,0.07101476359558961
2705,2013-05-04,nyt,NUM,0.06914595402728461
2706,2013-05-04,nyt,DET,0.07185572790132685
2707,2013-05-04,nyt,VERB,0.0717622874229116
2708,2013-05-04,nyt,AUX,0.0706410016819286
2709,2013-05-04,nyt,PUNCT,0.0725098112502336
2710,2013-05-04,nyt,CCONJ,0.07157540646608111
2711,2013-05-04,nyt,INTJ,0.0
2712,2013-05-04,nyt,NOUN,0.07222948981498785
2713,2013-05-04,nyt,ADP,0.0723229302934031
2714,2013-05-04,nyt,ADJ,0.0721360493365726
2715,2013-05-04,nyt,PROPN,0.07241637077181835
2716,2013-05-04,nyt,SCONJ,0.0712016445524201
2717,2013-05-04,nyt,PART,0.07166884694449635
2718,2013-05-04,nyt,SYM,0.0
2719,2013-05-04,nyt,ADV,0.06951971594094562
2720,2013-05-04,wsj,PRON,0.060240963855421686
2721,2013-05-04,wsj,NUM,0.06867469879518072
2722,2013-05-04,wsj,DET,0.06957831325301204
2723,2013-05-04,wsj,VERB,0.0678714859437751
2724,2013-05-04,wsj,AUX,0.06987951807228916
2725,2013-05-04,wsj,PUNCT,0.07018072289156627
2726,2013-05-04,wsj,CCONJ,0.05592369477911647
2727,2013-05-04,wsj,INTJ,0.0
2728,2013-05-04,wsj,NOUN,0.06937751004016064
2729,2013-05-04,wsj,ADP,0.06947791164658634
2730,2013-05-04,wsj,ADJ,0.07008032128514056
2731,2013-05-04,wsj,PROPN,0.06967871485943775
2732,2013-05-04,wsj,SCONJ,0.0608433734939759
2733,2013-05-04,wsj,PART,0.06516064257028112
2734,2013-05-04,wsj,SYM,0.06305220883534136
2735,2013-05-04,wsj,ADV,0.06997991967871486
2736,2013-06-19,oba,PRON,0.06635672020287404
2737,2013-06-19,oba,NUM,0.055191603268526346
2738,2013-06-19,oba,DET,0.06623344604113834
2739,2013-06-19,oba,VERB,0.06633910960834037
2740,2013-06-19,oba,AUX,0.06542335869258946
2741,2013-06-19,oba,PUNCT,0.06640955198647507
2742,2013-06-19,oba,CCONJ,0.06618061425753734
2743,2013-06-19,oba,INTJ,0.043057903634826714
2744,2013-06-19,oba,NOUN,0.06611017187940264
2745,2013-06-19,oba,ADP,0.06628627782473936
2746,2013-06-19,oba,ADJ,0.06625105663567202
2747,2013-06-19,oba,PROPN,0.06630388841927304
2748,2013-06-19,oba,SCONJ,0.0655818540433925
2749,2013-06-19,oba,PART,0.06575795998872921
2750,2013-06-19,oba,SYM,0.021344040574809806
2751,2013-06-19,oba,ADV,0.06639194139194139
2752,2013-06-19,nyt,PRON,0.07134866376631448
2753,2013-06-19,nyt,NUM,0.07190801740211311
2754,2013-06-19,nyt,DET,0.07178371659415786
2755,2013-06-19,nyt,VERB,0.07165941578620261
2756,2013-06-19,nyt,AUX,0.07147296457426973
2757,2013-06-19,nyt,PUNCT,0.07209446861404599
2758,2013-06-19,nyt,CCONJ,0.07029210689869485
2759,2013-06-19,nyt,INTJ,0.0
2760,2013-06-19,nyt,NOUN,0.07197016780609074
2761,2013-06-19,nyt,ADP,0.07172156619018023
2762,2013-06-19,nyt,ADJ,0.07184586699813549
2763,2013-06-19,nyt,PROPN,0.07097576134244872
2764,2013-06-19,nyt,SCONJ,0.07035425730267247
2765,2013-06-19,nyt,PART,0.07103791174642635
2766,2013-06-19,nyt,SYM,0.0
2767,2013-06-19,nyt,ADV,0.07153511497824735
2768,2013-06-19,wsj,PRON,0.07174043318209057
2769,2013-06-19,wsj,NUM,0.07242530605256399
2770,2013-06-19,wsj,DET,0.07037068744114373
2771,2013-06-19,wsj,VERB,0.07233969694375482
2772,2013-06-19,wsj,AUX,0.07182604229089976
2773,2013-06-19,wsj,PUNCT,0.07268213337899153
2774,2013-06-19,wsj,CCONJ,0.07054190565876209
2775,2013-06-19,wsj,INTJ,0.0
2776,2013-06-19,wsj,NOUN,0.07259652427018234
2777,2013-06-19,wsj,ADP,0.0708843420939988
2778,2013-06-19,wsj,ADJ,0.07199726050851811
2779,2013-06-19,wsj,PROPN,0.07251091516137317
2780,2013-06-19,wsj,SCONJ,0.07122677852923551
2781,2013-06-19,wsj,PART,0.06694632308877664
2782,2013-06-19,wsj,SYM,0.0
2783,2013-06-19,wsj,ADV,0.07191165139970893
2784,2013-07-14,oba,PRON,0.07119386637458927
2785,2013-07-14,oba,NUM,0.05183387111097954
2786,2013-07-14,oba,DET,0.0710754566176253
2787,2013-07-14,oba,VERB,0.07116426393534828
2788,2013-07-14,oba,AUX,0.07054261271128741
2789,2013-07-14,oba,PUNCT,0.07128267369231224
2790,2013-07-14,oba,CCONJ,0.07089784198217933
2791,2013-07-14,oba,INTJ,0.024333205056096624
2792,2013-07-14,oba,NOUN,0.07125307125307126
2793,2013-07-14,oba,ADP,0.07030579319735947
2794,2013-07-14,oba,ADJ,0.07110505905686629
2795,2013-07-14,oba,PROPN,0.0710162517391433
2796,2013-07-14,oba,SCONJ,0.07027619075811847
2797,2013-07-14,oba,PART,0.07074982978597437
2798,2013-07-14,oba,SYM,0.0
2799,2013-07-14,oba,ADV,0.07095704686066132
2800,2013-07-14,nyt,PRON,0.07288320330426801
2801,2013-07-14,nyt,NUM,0.06043483249196879
2802,2013-07-14,nyt,DET,0.07276847177604406
2803,2013-07-14,nyt,VERB,0.07282583754015604
2804,2013-07-14,nyt,AUX,0.07179325378614043
2805,2013-07-14,nyt,PUNCT,0.07291188618632401
2806,2013-07-14,nyt,CCONJ,0.07245296007342818
2807,2013-07-14,nyt,INTJ,0.0
2808,2013-07-14,nyt,NOUN,0.07279715465810005
2809,2013-07-14,nyt,ADP,0.07268242312987609
2810,2013-07-14,nyt,ADJ,0.07147774208352456
2811,2013-07-14,nyt,PROPN,0.07271110601193208
2812,2013-07-14,nyt,SCONJ,0.07170720513997246
2813,2013-07-14,nyt,PART,0.06969940339605324
2814,2013-07-14,nyt,SYM,0.0
2815,2013-07-14,nyt,ADV,0.07285452042221202
2816,2013-07-14,wsj,PRON,0.0724864087983503
2817,2013-07-14,wsj,NUM,0.07048678372805099
2818,2013-07-14,wsj,DET,0.06992438917702931
2819,2013-07-14,wsj,VERB,0.07254889708179717
2820,2013-07-14,wsj,AUX,0.07217396738111605
2821,2013-07-14,wsj,PUNCT,0.07261138536524402
2822,2013-07-14,wsj,CCONJ,0.0688620883584328
2823,2013-07-14,wsj,INTJ,0.0
2824,2013-07-14,wsj,NOUN,0.07211147909766918
2825,2013-07-14,wsj,ADP,0.07173654939698806
2826,2013-07-14,wsj,ADJ,0.07204899081422234
2827,2013-07-14,wsj,PROPN,0.06973692432668875
2828,2013-07-14,wsj,SCONJ,0.07148659626320066
2829,2013-07-14,wsj,PART,0.0722364556645629
2830,2013-07-14,wsj,SYM,0.0
2831,2013-07-14,wsj,ADV,0.0715490845466475
2832,2013-08-29,oba,PRON,0.06754081137869727
2833,2013-08-29,oba,NUM,0.06762162598997899
2834,2013-08-29,oba,DET,0.06788427347664458
2835,2013-08-29,oba,VERB,0.06739938580895426
2836,2013-08-29,oba,AUX,0.06717714562792954
2837,2013-08-29,oba,PUNCT,0.06790447712946501
2838,2013-08-29,oba,CCONJ,0.06782366251818328
2839,2013-08-29,oba,INTJ,0.056954097300791984
2840,2013-08-29,oba,NOUN,0.06784386617100371
2841,2013-08-29,oba,ADP,0.06786406982382415
2842,2013-08-29,oba,ADJ,0.06774284790690156
2843,2013-08-29,oba,PROPN,0.06770244060126071
2844,2013-08-29,oba,SCONJ,0.06604574106998545
2845,2013-08-29,oba,PART,0.0651365766930661
2846,2013-08-29,oba,SYM,0.0
2847,2013-08-29,oba,ADV,0.0673589785033134
2848,2013-08-29,nyt,PRON,0.07119350135388461
2849,2013-08-29,nyt,NUM,0.06748594042907728
2850,2013-08-29,nyt,DET,0.07148510726931889
2851,2013-08-29,nyt,VERB,0.07156842324515726
